PlotCode,Year,Management,Anon_ID,Physiog
GOPL1,1987,NotBurned,vCBuoK,Forb
GOPL1,1987,NotBurned,nmOnks,Forb
GOPL1,1994,NotBurned,vSGAde,Forb
GOPL1,1994,NotBurned,AiRoBj,Sedge
GOPL1,1994,NotBurned,vmqBeY,Forb
GOPL1,1994,NotBurned,CretiZ,Forb
GOPL1,1994,NotBurned,dvlehd,Forb
GOPL1,1994,NotBurned,FNXufi,Forb
GOPL1,1994,NotBurned,YSZXnZ,Forb
GOPL1,1994,NotBurned,bFVSnr,Forb
GOPL1,1994,NotBurned,CCYKBr,Forb
GOPL1,1994,NotBurned,CNMnqz,Forb
GOPL1,1994,NotBurned,hYPSJi,Forb
GOPL1,1994,NotBurned,vCBuoK,Forb
GOPL1,1999,NotBurned,fOVplP,Forb
GOPL1,1999,NotBurned,YSZXnZ,Forb
GOPL1,1999,NotBurned,CretiZ,Forb
GOPL1,1999,NotBurned,TdpIKK,Forb
GOPL1,1999,NotBurned,CCYKBr,Forb
GOPL1,1999,NotBurned,vSGAde,Forb
GOPL1,1999,NotBurned,hYPSJi,Forb
GOPL1,1999,NotBurned,CNMnqz,Forb
GOPL1,1999,NotBurned,RtxzBP,Forb
GOPL1,1999,NotBurned,bFVSnr,Forb
GOPL1,1999,NotBurned,vCBuoK,Forb
GOPL1,2004,NotBurned,FNXufi,Forb
GOPL1,2004,NotBurned,VgwiTp,Forb
GOPL1,2004,NotBurned,tRuSAL,Forb
GOPL1,2004,NotBurned,fOVplP,Forb
GOPL1,2004,NotBurned,vSGAde,Forb
GOPL1,2004,NotBurned,hYPSJi,Forb
GOPL1,2004,NotBurned,CNMnqz,Forb
GOPL1,2004,NotBurned,CCYKBr,Forb
GOPL1,2004,NotBurned,bFVSnr,Forb
GOPL1,2004,NotBurned,vmqBeY,Forb
GOPL1,2004,NotBurned,vCBuoK,Forb
GOPL1,2009,NotBurned,FNXufi,Forb
GOPL1,2009,NotBurned,vmqBeY,Forb
GOPL1,2009,NotBurned,VgwiTp,Forb
GOPL1,2009,NotBurned,CretiZ,Forb
GOPL1,2009,NotBurned,NhJuqc,Forb
GOPL1,2009,NotBurned,hYPSJi,Forb
GOPL1,2009,NotBurned,CCYKBr,Forb
GOPL1,2009,NotBurned,CNMnqz,Forb
GOPL1,2009,NotBurned,bFVSnr,Forb
GOPL1,2009,NotBurned,vSGAde,Forb
GOPL1,2009,NotBurned,RtxzBP,Forb
GOPL1,2009,NotBurned,vCBuoK,Forb
GOPL1,2014,NotBurned,LTavLC,Forb
GOPL1,2014,NotBurned,tRuSAL,Forb
GOPL1,2014,NotBurned,CretiZ,Forb
GOPL1,2014,NotBurned,YSZXnZ,Forb
GOPL1,2014,NotBurned,GARCfh,Forb
GOPL1,2014,NotBurned,NhJuqc,Forb
GOPL1,2014,NotBurned,FNXufi,Forb
GOPL1,2014,NotBurned,twflQS,Sedge
GOPL1,2014,NotBurned,hYPSJi,Forb
GOPL1,2014,NotBurned,CNMnqz,Forb
GOPL1,2014,NotBurned,CCYKBr,Forb
GOPL1,2014,NotBurned,vSGAde,Forb
GOPL1,2014,NotBurned,bFVSnr,Forb
GOPL1,2014,NotBurned,vCBuoK,Forb
GVPL2,1989,Burned,AwLejk,Sedge
GVPL2,1989,Burned,WhTYky,Herbaceous Vine
GVPL2,1989,Burned,NhJuqc,Forb
GVPL2,1989,Burned,YSZXnZ,Forb
GVPL2,1989,Burned,VgwiTp,Forb
GVPL2,1989,Burned,pcARmQ,Forb
GVPL2,1989,Burned,CCYKBr,Forb
GVPL2,1989,Burned,vCBuoK,Forb
GVPL2,1989,Burned,hYPSJi,Forb
GVPL2,1989,Burned,sWfNhY,Forb
GVPL2,1989,Burned,bFVSnr,Forb
GVPL2,1989,Burned,vSGAde,Forb
GVPL2,1994,Burned,WhTYky,Herbaceous Vine
GVPL2,1994,Burned,YQxyVb,Forb
GVPL2,1994,Burned,YSZXnZ,Forb
GVPL2,1994,Burned,oZUmwb,Grass
GVPL2,1994,Burned,KNdXUX,Forb
GVPL2,1994,Burned,hYPSJi,Forb
GVPL2,1994,Burned,vSGAde,Forb
GVPL2,1994,Burned,bFVSnr,Forb
GVPL2,1994,Burned,CNMnqz,Forb
GVPL2,1994,Burned,CCYKBr,Forb
GVPL2,1994,Burned,vCBuoK,Forb
GVPL2,1998,Burned,pcARmQ,Forb
GVPL2,1998,Burned,rClBAU,Forb
GVPL2,1998,Burned,VgwiTp,Forb
GVPL2,1998,Burned,eMnKnj,Forb
GVPL2,1998,Burned,WhTYky,Herbaceous Vine
GVPL2,1998,Burned,CretiZ,Forb
GVPL2,1998,Burned,tylLzY,Herbaceous Vine
GVPL2,1998,Burned,LmRjVr,Forb
GVPL2,1998,Burned,NhJuqc,Forb
GVPL2,1998,Burned,KNdXUX,Forb
GVPL2,1998,Burned,uTkbKs,Forb
GVPL2,1998,Burned,YSZXnZ,Forb
GVPL2,1998,Burned,PIvhAf,Forb
GVPL2,1998,Burned,oZUmwb,Grass
GVPL2,1998,Burned,hYPSJi,Forb
GVPL2,1998,Burned,bFVSnr,Forb
GVPL2,1998,Burned,vSGAde,Forb
GVPL2,1998,Burned,tRuSAL,Forb
GVPL2,1998,Burned,ANiQpz,Forb
GVPL2,1998,Burned,fOVplP,Forb
GVPL2,1998,Burned,CCYKBr,Forb
GVPL2,1998,Burned,CNMnqz,Forb
GVPL2,1998,Burned,vCBuoK,Forb
GVPL2,2003,Burned,fOVplP,Forb
GVPL2,2003,Burned,LmRjVr,Forb
GVPL2,2003,Burned,CretiZ,Forb
GVPL2,2003,Burned,VgwiTp,Forb
GVPL2,2003,Burned,eMnKnj,Forb
GVPL2,2003,Burned,oZUmwb,Grass
GVPL2,2003,Burned,WhTYky,Herbaceous Vine
GVPL2,2003,Burned,YSZXnZ,Forb
GVPL2,2003,Burned,tylLzY,Herbaceous Vine
GVPL2,2003,Burned,uTkbKs,Forb
GVPL2,2003,Burned,FDijus,Forb
GVPL2,2003,Burned,KNdXUX,Forb
GVPL2,2003,Burned,NhJuqc,Forb
GVPL2,2003,Burned,tOdoOm,Forb
GVPL2,2003,Burned,hYPSJi,Forb
GVPL2,2003,Burned,ANiQpz,Forb
GVPL2,2003,Burned,CNMnqz,Forb
GVPL2,2003,Burned,bFVSnr,Forb
GVPL2,2003,Burned,TdpIKK,Forb
GVPL2,2003,Burned,CCYKBr,Forb
GVPL2,2003,Burned,vSGAde,Forb
GVPL2,2003,Burned,vCBuoK,Forb
GVPL2,2008,Burned,UoEbYp,Sedge
GVPL2,2008,Burned,KOUPBZ,Sedge
GVPL2,2008,Burned,sWfNhY,Forb
GVPL2,2008,Burned,FDijus,Forb
GVPL2,2008,Burned,TdpIKK,Forb
GVPL2,2008,Burned,TXPyYK,Forb
GVPL2,2008,Burned,tOdoOm,Forb
GVPL2,2008,Burned,OdbMAZ,Herbaceous Vine
GVPL2,2008,Burned,dmOdVg,Forb
GVPL2,2008,Burned,tylLzY,Herbaceous Vine
GVPL2,2008,Burned,KrqaHW,Forb
GVPL2,2008,Burned,iUhIkm,Herbaceous Vine
GVPL2,2008,Burned,WhTYky,Herbaceous Vine
GVPL2,2008,Burned,VgwiTp,Forb
GVPL2,2008,Burned,dhMewW,Grass
GVPL2,2008,Burned,vSGAde,Forb
GVPL2,2008,Burned,eMnKnj,Forb
GVPL2,2008,Burned,KNdXUX,Forb
GVPL2,2008,Burned,uTkbKs,Forb
GVPL2,2008,Burned,NhJuqc,Forb
GVPL2,2008,Burned,GVokUF,Forb
GVPL2,2008,Burned,oZUmwb,Grass
GVPL2,2008,Burned,hYPSJi,Forb
GVPL2,2008,Burned,bFVSnr,Forb
GVPL2,2008,Burned,fOVplP,Forb
GVPL2,2008,Burned,ANiQpz,Forb
GVPL2,2008,Burned,tRuSAL,Forb
GVPL2,2008,Burned,CNMnqz,Forb
GVPL2,2008,Burned,CCYKBr,Forb
GVPL2,2008,Burned,vCBuoK,Forb
GVPL2,2013,Burned,hAlmlz,Herbaceous Vine
GVPL2,2013,Burned,VgwiTp,Forb
GVPL2,2013,Burned,oZUmwb,Grass
GVPL2,2013,Burned,PIvhAf,Forb
GVPL2,2013,Burned,AzpWeP,Sedge
GVPL2,2013,Burned,tylLzY,Herbaceous Vine
GVPL2,2013,Burned,YSmeJt,Forb
GVPL2,2013,Burned,tsSSqw,Sedge
GVPL2,2013,Burned,KOUPBZ,Sedge
GVPL2,2013,Burned,PoneLm,Grass
GVPL2,2013,Burned,KrqaHW,Forb
GVPL2,2013,Burned,CretiZ,Forb
GVPL2,2013,Burned,tOdoOm,Forb
GVPL2,2013,Burned,rkgUpY,Grass
GVPL2,2013,Burned,NhJuqc,Forb
GVPL2,2013,Burned,GVokUF,Forb
GVPL2,2013,Burned,TdpIKK,Forb
GVPL2,2013,Burned,WhTYky,Herbaceous Vine
GVPL2,2013,Burned,dhMewW,Grass
GVPL2,2013,Burned,FDijus,Forb
GVPL2,2013,Burned,tDrleT,Forb
GVPL2,2013,Burned,OdbMAZ,Herbaceous Vine
GVPL2,2013,Burned,YSZXnZ,Forb
GVPL2,2013,Burned,KNdXUX,Forb
GVPL2,2013,Burned,CCYKBr,Forb
GVPL2,2013,Burned,vSGAde,Forb
GVPL2,2013,Burned,hYPSJi,Forb
GVPL2,2013,Burned,bFVSnr,Forb
GVPL2,2013,Burned,fOVplP,Forb
GVPL2,2013,Burned,CNMnqz,Forb
GVPL2,2013,Burned,vCBuoK,Forb
GVPL2,2013,Burned,ANiQpz,Forb
GVPL2,2013,Burned,tRuSAL,Forb
GVPL3,1989,Burned,rkgUpY,Grass
GVPL3,1989,Burned,KpvKxh,Forb
GVPL3,1989,Burned,tOdoOm,Forb
GVPL3,1989,Burned,YSZXnZ,Forb
GVPL3,1989,Burned,CCYKBr,Forb
GVPL3,1989,Burned,dmOdVg,Forb
GVPL3,1989,Burned,NhJuqc,Forb
GVPL3,1989,Burned,vSGAde,Forb
GVPL3,1989,Burned,hYPSJi,Forb
GVPL3,1989,Burned,sWfNhY,Forb
GVPL3,1989,Burned,bFVSnr,Forb
GVPL3,1989,Burned,vCBuoK,Forb
GVPL3,1994,Burned,dmOdVg,Forb
GVPL3,1994,Burned,KOUPBZ,Sedge
GVPL3,1994,Burned,tRuSAL,Forb
GVPL3,1994,Burned,eMnKnj,Forb
GVPL3,1994,Burned,KNdXUX,Forb
GVPL3,1994,Burned,ANiQpz,Forb
GVPL3,1994,Burned,WYzxjD,Forb
GVPL3,1994,Burned,WhTYky,Herbaceous Vine
GVPL3,1994,Burned,YSZXnZ,Forb
GVPL3,1994,Burned,vSGAde,Forb
GVPL3,1994,Burned,CNMnqz,Forb
GVPL3,1994,Burned,hYPSJi,Forb
GVPL3,1994,Burned,bFVSnr,Forb
GVPL3,1994,Burned,CCYKBr,Forb
GVPL3,1994,Burned,vCBuoK,Forb
GVPL3,1998,Burned,rClBAU,Forb
GVPL3,1998,Burned,TdpIKK,Forb
GVPL3,1998,Burned,KrqaHW,Forb
GVPL3,1998,Burned,PIvhAf,Forb
GVPL3,1998,Burned,PoneLm,Grass
GVPL3,1998,Burned,CretiZ,Forb
GVPL3,1998,Burned,NhJuqc,Forb
GVPL3,1998,Burned,WYzxjD,Forb
GVPL3,1998,Burned,uTkbKs,Forb
GVPL3,1998,Burned,tOdoOm,Forb
GVPL3,1998,Burned,GVokUF,Forb
GVPL3,1998,Burned,VgwiTp,Forb
GVPL3,1998,Burned,WgfmiW,Forb
GVPL3,1998,Burned,LmRjVr,Forb
GVPL3,1998,Burned,WhTYky,Herbaceous Vine
GVPL3,1998,Burned,dmOdVg,Forb
GVPL3,1998,Burned,vSGAde,Forb
GVPL3,1998,Burned,hYPSJi,Forb
GVPL3,1998,Burned,tRuSAL,Forb
GVPL3,1998,Burned,ANiQpz,Forb
GVPL3,1998,Burned,bFVSnr,Forb
GVPL3,1998,Burned,fOVplP,Forb
GVPL3,1998,Burned,CCYKBr,Forb
GVPL3,1998,Burned,CNMnqz,Forb
GVPL3,1998,Burned,vCBuoK,Forb
GVPL3,2003,Burned,eMnKnj,Forb
GVPL3,2003,Burned,UoEbYp,Sedge
GVPL3,2003,Burned,tsSSqw,Sedge
GVPL3,2003,Burned,WhTYky,Herbaceous Vine
GVPL3,2003,Burned,TdpIKK,Forb
GVPL3,2003,Burned,tRuSAL,Forb
GVPL3,2003,Burned,QsZMRL,Forb
GVPL3,2003,Burned,VgwiTp,Forb
GVPL3,2003,Burned,UarnNz,Forb
GVPL3,2003,Burned,DcNkAU,Forb
GVPL3,2003,Burned,fOVplP,Forb
GVPL3,2003,Burned,KNdXUX,Forb
GVPL3,2003,Burned,CretiZ,Forb
GVPL3,2003,Burned,dmOdVg,Forb
GVPL3,2003,Burned,KrqaHW,Forb
GVPL3,2003,Burned,tOdoOm,Forb
GVPL3,2003,Burned,NhJuqc,Forb
GVPL3,2003,Burned,ANiQpz,Forb
GVPL3,2003,Burned,vSGAde,Forb
GVPL3,2003,Burned,hYPSJi,Forb
GVPL3,2003,Burned,vCBuoK,Forb
GVPL3,2003,Burned,CNMnqz,Forb
GVPL3,2003,Burned,bFVSnr,Forb
GVPL3,2008,Burned,iKsRuD,Forb
GVPL3,2008,Burned,tOdoOm,Forb
GVPL3,2008,Burned,WhTYky,Herbaceous Vine
GVPL3,2008,Burned,FDijus,Forb
GVPL3,2008,Burned,PoneLm,Grass
GVPL3,2008,Burned,DcNkAU,Forb
GVPL3,2008,Burned,QsZMRL,Forb
GVPL3,2008,Burned,KNdXUX,Forb
GVPL3,2008,Burned,NhJuqc,Forb
GVPL3,2008,Burned,VgwiTp,Forb
GVPL3,2008,Burned,OdbMAZ,Herbaceous Vine
GVPL3,2008,Burned,fOVplP,Forb
GVPL3,2008,Burned,dmOdVg,Forb
GVPL3,2008,Burned,ANiQpz,Forb
GVPL3,2008,Burned,tRuSAL,Forb
GVPL3,2008,Burned,hYPSJi,Forb
GVPL3,2008,Burned,vSGAde,Forb
GVPL3,2008,Burned,CNMnqz,Forb
GVPL3,2008,Burned,bFVSnr,Forb
GVPL3,2008,Burned,CCYKBr,Forb
GVPL3,2008,Burned,vCBuoK,Forb
GVPL3,2013,Burned,loCogz,Sedge
GVPL3,2013,Burned,WhTYky,Herbaceous Vine
GVPL3,2013,Burned,RtxzBP,Forb
GVPL3,2013,Burned,YSZXnZ,Forb
GVPL3,2013,Burned,tsSSqw,Sedge
GVPL3,2013,Burned,UoEbYp,Sedge
GVPL3,2013,Burned,KpvKxh,Forb
GVPL3,2013,Burned,dmOdVg,Forb
GVPL3,2013,Burned,KrqaHW,Forb
GVPL3,2013,Burned,eMnKnj,Forb
GVPL3,2013,Burned,uTkbKs,Forb
GVPL3,2013,Burned,QsZMRL,Forb
GVPL3,2013,Burned,GVokUF,Forb
GVPL3,2013,Burned,FDijus,Forb
GVPL3,2013,Burned,CEyihn,Forb
GVPL3,2013,Burned,dhMewW,Grass
GVPL3,2013,Burned,NhJuqc,Forb
GVPL3,2013,Burned,KNdXUX,Forb
GVPL3,2013,Burned,VgwiTp,Forb
GVPL3,2013,Burned,fOVplP,Forb
GVPL3,2013,Burned,TdpIKK,Forb
GVPL3,2013,Burned,YMkRwb,Forb
GVPL3,2013,Burned,hYPSJi,Forb
GVPL3,2013,Burned,tRuSAL,Forb
GVPL3,2013,Burned,tDrleT,Forb
GVPL3,2013,Burned,CCYKBr,Forb
GVPL3,2013,Burned,vSGAde,Forb
GVPL3,2013,Burned,CNMnqz,Forb
GVPL3,2013,Burned,OdbMAZ,Herbaceous Vine
GVPL3,2013,Burned,ANiQpz,Forb
GVPL3,2013,Burned,vCBuoK,Forb
GVPL3,2013,Burned,bFVSnr,Forb
HEPL1,1992,Burned,pcARmQ,Forb
HEPL1,1992,Burned,FNXufi,Forb
HEPL1,1992,Burned,tRuSAL,Forb
HEPL1,1992,Burned,YSZXnZ,Forb
HEPL1,1992,Burned,vSGAde,Forb
HEPL1,1992,Burned,vCBuoK,Forb
HEPL1,1992,Burned,bFVSnr,Forb
HEPL1,1997,Burned,EnijYt,Forb
HEPL1,1997,Burned,sCcjPM,Forb
HEPL1,1997,Burned,PIvhAf,Forb
HEPL1,1997,Burned,VNirNC,Cryptogam
HEPL1,1997,Burned,VEPbxw,Forb
HEPL1,1997,Burned,DcNkAU,Forb
HEPL1,1997,Burned,EGXvWl,Forb
HEPL1,1997,Burned,iyIAFo,Forb
HEPL1,1997,Burned,CretiZ,Forb
HEPL1,1997,Burned,LTavLC,Forb
HEPL1,1997,Burned,vaBnXs,Forb
HEPL1,1997,Burned,NhJuqc,Forb
HEPL1,1997,Burned,EpIMkP,Forb
HEPL1,1997,Burned,UoEbYp,Sedge
HEPL1,1997,Burned,kdhhve,Sedge
HEPL1,1997,Burned,CCYKBr,Forb
HEPL1,1997,Burned,iKsRuD,Forb
HEPL1,1997,Burned,gfosqe,Forb
HEPL1,1997,Burned,YSmeJt,Forb
HEPL1,1997,Burned,WgfmiW,Forb
HEPL1,1997,Burned,VgwiTp,Forb
HEPL1,1997,Burned,vSGAde,Forb
HEPL1,1997,Burned,sWfNhY,Forb
HEPL1,1997,Burned,bFVSnr,Forb
HEPL1,1997,Burned,fOVplP,Forb
HEPL1,1997,Burned,CNMnqz,Forb
HEPL1,1997,Burned,ANiQpz,Forb
HEPL1,1997,Burned,LmRjVr,Forb
HEPL1,1997,Burned,tRuSAL,Forb
HEPL1,1997,Burned,vCBuoK,Forb
HEPL1,2002,Burned,pcARmQ,Forb
HEPL1,2002,Burned,eMnKnj,Forb
HEPL1,2002,Burned,loCogz,Sedge
HEPL1,2002,Burned,KOUPBZ,Sedge
HEPL1,2002,Burned,PoneLm,Grass
HEPL1,2002,Burned,cOOOkd,Forb
HEPL1,2002,Burned,lzsXWO,Forb
HEPL1,2002,Burned,UoEbYp,Sedge
HEPL1,2002,Burned,hQzlBD,Grass
HEPL1,2002,Burned,dvlehd,Forb
HEPL1,2002,Burned,tDrleT,Forb
HEPL1,2002,Burned,EnijYt,Forb
HEPL1,2002,Burned,ZJXWtG,Forb
HEPL1,2002,Burned,lYEGor,Forb
HEPL1,2002,Burned,gfosqe,Forb
HEPL1,2002,Burned,NhJuqc,Forb
HEPL1,2002,Burned,PIvhAf,Forb
HEPL1,2002,Burned,rClBAU,Forb
HEPL1,2002,Burned,iKsRuD,Forb
HEPL1,2002,Burned,EEhjAo,Forb
HEPL1,2002,Burned,vSGAde,Forb
HEPL1,2002,Burned,YSmeJt,Forb
HEPL1,2002,Burned,TdpIKK,Forb
HEPL1,2002,Burned,bFVSnr,Forb
HEPL1,2002,Burned,VgwiTp,Forb
HEPL1,2002,Burned,WgfmiW,Forb
HEPL1,2002,Burned,CCYKBr,Forb
HEPL1,2002,Burned,fOVplP,Forb
HEPL1,2002,Burned,LmRjVr,Forb
HEPL1,2002,Burned,CNMnqz,Forb
HEPL1,2002,Burned,ANiQpz,Forb
HEPL1,2002,Burned,vCBuoK,Forb
HEPL1,2002,Burned,tRuSAL,Forb
HEPL1,2007,Burned,bkRyJQ,Forb
HEPL1,2007,Burned,dvlehd,Forb
HEPL1,2007,Burned,ULFcHl,Grass
HEPL1,2007,Burned,FNXufi,Forb
HEPL1,2007,Burned,EpIMkP,Forb
HEPL1,2007,Burned,YSZXnZ,Forb
HEPL1,2007,Burned,KOUPBZ,Sedge
HEPL1,2007,Burned,UvxZLy,Forb
HEPL1,2007,Burned,tylLzY,Herbaceous Vine
HEPL1,2007,Burned,kdhhve,Sedge
HEPL1,2007,Burned,NhJuqc,Forb
HEPL1,2007,Burned,tsSSqw,Sedge
HEPL1,2007,Burned,EEhjAo,Forb
HEPL1,2007,Burned,iyIAFo,Forb
HEPL1,2007,Burned,vSGAde,Forb
HEPL1,2007,Burned,WgfmiW,Forb
HEPL1,2007,Burned,eMnKnj,Forb
HEPL1,2007,Burned,UoEbYp,Sedge
HEPL1,2007,Burned,tDrleT,Forb
HEPL1,2007,Burned,iKsRuD,Forb
HEPL1,2007,Burned,CCYKBr,Forb
HEPL1,2007,Burned,YSmeJt,Forb
HEPL1,2007,Burned,LmRjVr,Forb
HEPL1,2007,Burned,bFVSnr,Forb
HEPL1,2007,Burned,TdpIKK,Forb
HEPL1,2007,Burned,lYEGor,Forb
HEPL1,2007,Burned,VgwiTp,Forb
HEPL1,2007,Burned,ANiQpz,Forb
HEPL1,2007,Burned,CNMnqz,Forb
HEPL1,2007,Burned,vCBuoK,Forb
HEPL1,2012,Burned,UvxZLy,Forb
HEPL1,2012,Burned,fOVplP,Forb
HEPL1,2012,Burned,oKTEEj,Forb
HEPL1,2012,Burned,VNirNC,Cryptogam
HEPL1,2012,Burned,ZJXWtG,Forb
HEPL1,2012,Burned,ULFcHl,Grass
HEPL1,2012,Burned,fyfbZM,Forb
HEPL1,2012,Burned,LEPBek,Forb
HEPL1,2012,Burned,uTkbKs,Forb
HEPL1,2012,Burned,NhJuqc,Forb
HEPL1,2012,Burned,sQtkvp,Forb
HEPL1,2012,Burned,EEhjAo,Forb
HEPL1,2012,Burned,TdpIKK,Forb
HEPL1,2012,Burned,KOUPBZ,Sedge
HEPL1,2012,Burned,OdbMAZ,Herbaceous Vine
HEPL1,2012,Burned,FNXufi,Forb
HEPL1,2012,Burned,lYEGor,Forb
HEPL1,2012,Burned,WgfmiW,Forb
HEPL1,2012,Burned,eMnKnj,Forb
HEPL1,2012,Burned,vSGAde,Forb
HEPL1,2012,Burned,tsSSqw,Sedge
HEPL1,2012,Burned,YSmeJt,Forb
HEPL1,2012,Burned,iKsRuD,Forb
HEPL1,2012,Burned,VgwiTp,Forb
HEPL1,2012,Burned,LmRjVr,Forb
HEPL1,2012,Burned,tRuSAL,Forb
HEPL1,2012,Burned,rClBAU,Forb
HEPL1,2012,Burned,tDrleT,Forb
HEPL1,2012,Burned,CNMnqz,Forb
HEPL1,2012,Burned,ANiQpz,Forb
HEPL1,2012,Burned,bFVSnr,Forb
HEPL1,2012,Burned,CCYKBr,Forb
HEPL1,2012,Burned,vCBuoK,Forb
HEPL2,1992,Burned,vaBnXs,Forb
HEPL2,1992,Burned,ANiQpz,Forb
HEPL2,1992,Burned,hYPSJi,Forb
HEPL2,1992,Burned,bFVSnr,Forb
HEPL2,1992,Burned,CNMnqz,Forb
HEPL2,1992,Burned,vCBuoK,Forb
HEPL2,1999,Burned,eMnKnj,Forb
HEPL2,1999,Burned,DcNkAU,Forb
HEPL2,1999,Burned,lYEGor,Forb
HEPL2,1999,Burned,ANiQpz,Forb
HEPL2,1999,Burned,fOVplP,Forb
HEPL2,1999,Burned,CCYKBr,Forb
HEPL2,1999,Burned,CNMnqz,Forb
HEPL2,1999,Burned,vCBuoK,Forb
HEPL2,1999,Burned,FNXufi,Forb
HEPL2,1999,Burned,LmRjVr,Forb
HEPL2,1999,Burned,WgfmiW,Forb
HEPL2,1999,Burned,twflQS,Sedge
HEPL2,1999,Burned,bFVSnr,Forb
HEPL2,1999,Burned,tRuSAL,Forb
HEPL2,2004,Burned,eMnKnj,Forb
HEPL2,2004,Burned,tRuSAL,Forb
HEPL2,2004,Burned,PoneLm,Grass
HEPL2,2004,Burned,iKsRuD,Forb
HEPL2,2004,Burned,PIvhAf,Forb
HEPL2,2004,Burned,ANiQpz,Forb
HEPL2,2004,Burned,LmRjVr,Forb
HEPL2,2004,Burned,lYEGor,Forb
HEPL2,2004,Burned,WgfmiW,Forb
HEPL2,2004,Burned,VgwiTp,Forb
HEPL2,2004,Burned,twflQS,Sedge
HEPL2,2004,Burned,CNMnqz,Forb
HEPL2,2004,Burned,vCBuoK,Forb
HEPL2,2004,Burned,CCYKBr,Forb
HEPL2,2009,Burned,AzpWeP,Sedge
HEPL2,2009,Burned,TdpIKK,Forb
HEPL2,2009,Burned,FNXufi,Forb
HEPL2,2009,Burned,fOVplP,Forb
HEPL2,2009,Burned,lYEGor,Forb
HEPL2,2009,Burned,bFVSnr,Forb
HEPL2,2009,Burned,tDrleT,Forb
HEPL2,2009,Burned,vSGAde,Forb
HEPL2,2009,Burned,PoneLm,Grass
HEPL2,2009,Burned,twflQS,Sedge
HEPL2,2009,Burned,CNMnqz,Forb
HEPL2,2009,Burned,CCYKBr,Forb
HEPL2,2009,Burned,vCBuoK,Forb
HEPL2,2014,Burned,CretiZ,Forb
HEPL2,2014,Burned,tDrleT,Forb
HEPL2,2014,Burned,TXPyYK,Forb
HEPL2,2014,Burned,vSGAde,Forb
HEPL2,2014,Burned,EEhjAo,Forb
HEPL2,2014,Burned,hYPSJi,Forb
HEPL2,2014,Burned,iKsRuD,Forb
HEPL2,2014,Burned,bFVSnr,Forb
HEPL2,2014,Burned,kAmhUA,Sedge
HEPL2,2014,Burned,TdpIKK,Forb
HEPL2,2014,Burned,WgfmiW,Forb
HEPL2,2014,Burned,AiRoBj,Sedge
HEPL2,2014,Burned,eMnKnj,Forb
HEPL2,2014,Burned,PoneLm,Grass
HEPL2,2014,Burned,fOVplP,Forb
HEPL2,2014,Burned,DcNkAU,Forb
HEPL2,2014,Burned,UoEbYp,Sedge
HEPL2,2014,Burned,VgwiTp,Forb
HEPL2,2014,Burned,tRuSAL,Forb
HEPL2,2014,Burned,lYEGor,Forb
HEPL2,2014,Burned,ANiQpz,Forb
HEPL2,2014,Burned,CNMnqz,Forb
HEPL2,2014,Burned,twflQS,Sedge
HEPL2,2014,Burned,CCYKBr,Forb
HEPL2,2014,Burned,vCBuoK,Forb
HIPL1,1991,NotBurned,CEyihn,Forb
HIPL1,1991,NotBurned,pcARmQ,Forb
HIPL1,1991,NotBurned,WhTYky,Herbaceous Vine
HIPL1,1991,NotBurned,PoneLm,Grass
HIPL1,1991,NotBurned,WgfmiW,Forb
HIPL1,1991,NotBurned,NhJuqc,Forb
HIPL1,1991,NotBurned,CCYKBr,Forb
HIPL1,1991,NotBurned,WYzxjD,Forb
HIPL1,1991,NotBurned,LmRjVr,Forb
HIPL1,1991,NotBurned,IkwfTk,Sedge
HIPL1,1991,NotBurned,YSZXnZ,Forb
HIPL1,1991,NotBurned,CretiZ,Forb
HIPL1,1991,NotBurned,LTavLC,Forb
HIPL1,1991,NotBurned,twflQS,Sedge
HIPL1,1991,NotBurned,KpvKxh,Forb
HIPL1,1991,NotBurned,vCBuoK,Forb
HIPL1,1991,NotBurned,CNMnqz,Forb
HIPL1,1991,NotBurned,vSGAde,Forb
HIPL1,1991,NotBurned,sWfNhY,Forb
HIPL1,1991,NotBurned,hYPSJi,Forb
HIPL1,1991,NotBurned,bFVSnr,Forb
HIPL1,1991,NotBurned,nmOnks,Forb
HIPL1,1995,NotBurned,LTavLC,Forb
HIPL1,1995,NotBurned,sWfNhY,Forb
HIPL1,1995,NotBurned,WgfmiW,Forb
HIPL1,1995,NotBurned,CEyihn,Forb
HIPL1,1995,NotBurned,YSmeJt,Forb
HIPL1,1995,NotBurned,uTkbKs,Forb
HIPL1,1995,NotBurned,twflQS,Sedge
HIPL1,1995,NotBurned,NhJuqc,Forb
HIPL1,1995,NotBurned,YSZXnZ,Forb
HIPL1,1995,NotBurned,KpvKxh,Forb
HIPL1,1995,NotBurned,CretiZ,Forb
HIPL1,1995,NotBurned,CNMnqz,Forb
HIPL1,1995,NotBurned,vSGAde,Forb
HIPL1,1995,NotBurned,hYPSJi,Forb
HIPL1,1995,NotBurned,vCBuoK,Forb
HIPL1,1995,NotBurned,bFVSnr,Forb
HIPL1,2001,NotBurned,EnijYt,Forb
HIPL1,2001,NotBurned,UoEbYp,Sedge
HIPL1,2001,NotBurned,ULFcHl,Grass
HIPL1,2001,NotBurned,iyIAFo,Forb
HIPL1,2001,NotBurned,dvlehd,Forb
HIPL1,2001,NotBurned,AiRoBj,Sedge
HIPL1,2001,NotBurned,tsSSqw,Sedge
